id_commande,date_achat,etat_client,categorie,categorie_en,nb_articles,prix_articles_brl,frais_port_brl,montant_total_brl,delai_livraison_j
c3161a99,2017-11-10,SP,informatica_acessorios,computers_accessories,1,32.99,9.34,42.33,8
10b7f107,2017-11-10,SP,moveis_decoracao,furniture_decor,1,179.0,17.99,196.99,11
d9f01bca,2017-11-10,SP,bebidas,drinks,1,38.49,7.78,46.27,11
8ab912e6,2017-11-10,BA,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,27.9,15.79,43.69,17
71617b4d,2017-11-10,SP,beleza_saude,health_beauty,1,429.0,16.75,445.75,10
02e275a4,2017-11-10,SP,moveis_escritorio,office_furniture,1,196.99,35.54,232.53,17
578b6349,2017-11-11,RJ,cama_mesa_banho,bed_bath_table,1,114.9,18.05,132.95,17
c3336813,2017-11-11,SP,pet_shop,pet_shop,7,210.93,87.86,298.79,15
5ac307bf,2017-11-11,RJ,consoles_games,consoles_games,1,69.9,14.24,84.14,9
44a37224,2017-11-11,BA,ferramentas_jardim,garden_tools,1,119.0,43.2,162.2,13
7cd15a71,2017-11-12,SP,beleza_saude,health_beauty,1,349.0,18.2,367.2,8
713646be,2017-11-12,SP,non_renseignee,not_specified,1,139.0,12.18,151.18,9
cfea2c14,2017-11-12,PE,relogios_presentes,watches_gifts,1,19.9,25.63,45.53,22
ef3b2daa,2017-11-12,SP,utilidades_domesticas,housewares,1,90.0,16.39,106.39,10
5a6816ab,2017-11-12,MG,relogios_presentes,watches_gifts,1,199.0,8.65,207.65,4
6105e65f,2017-11-12,BA,telefonia,telephony,1,27.99,15.79,43.78,12
d9064a51,2017-11-12,SP,bebes,baby,1,50.0,11.73,61.73,5
ee6abc7b,2017-11-13,BA,esporte_lazer,sports_leisure,1,54.99,17.95,72.94,11
98d7e0d1,2017-11-13,BA,relogios_presentes,watches_gifts,1,146.0,17.46,163.46,35
b58dafbc,2017-11-13,SP,beleza_saude,health_beauty,1,58.2,15.16,73.36,8
a77a982c,2017-11-13,PR,papelaria,stationery,1,64.9,16.21,81.11,10
ae8f17cc,2017-11-13,SP,construcao_ferramentas_jardim,costruction_tools_garden,1,33.6,13.37,46.97,8
d2ed2616,2017-11-13,SP,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,28.9,14.1,43.0,7
69f2cc4a,2017-11-14,PI,telefonia,telephony,1,99.99,19.94,119.93,34
5aa53cb6,2017-11-14,SP,moveis_decoracao,furniture_decor,1,89.9,11.83,101.73,3
a7da4c5d,2017-11-14,RJ,papelaria,stationery,1,79.0,17.8,96.8,36
7b34b907,2017-11-14,SP,informatica_acessorios,computers_accessories,1,49.9,9.27,59.17,8
7a460ff3,2017-11-14,SP,casa_conforto,home_confort,1,8.0,7.78,15.78,5
8a978fd6,2017-11-15,SE,relogios_presentes,watches_gifts,1,190.83,35.14,225.97,55
64d7ed1c,2017-11-15,SP,relogios_presentes,watches_gifts,1,179.99,8.51,188.5,6
1370fae9,2017-11-15,BA,automotivo,auto,1,117.3,28.2,145.5,20
d83d59b3,2017-11-15,MG,consoles_games,consoles_games,1,139.99,13.11,153.1,12
5dedf97d,2017-11-15,RJ,tablets_impressao_imagem,tablets_printing_image,1,14.9,15.1,30.0,20
233f0d86,2017-11-15,SP,informatica_acessorios,computers_accessories,1,44.9,15.1,60.0,5
bd5232c9,2017-11-15,SP,relogios_presentes,watches_gifts,1,49.0,7.78,56.78,9
2be14bfb,2017-11-16,SP,moveis_decoracao,furniture_decor,2,150.0,26.16,176.16,19
0c0200c8,2017-11-16,SP,malas_acessorios,luggage_accessories,1,248.99,35.91,284.9,6
b1107351,2017-11-16,SP,moveis_decoracao,furniture_decor,1,73.35,12.85,86.2,11
1fe9c69c,2017-11-16,SC,esporte_lazer,sports_leisure,1,78.9,16.31,95.21,11
5cb25058,2017-11-16,RJ,esporte_lazer,sports_leisure,1,120.0,14.59,134.59,15
80d36d94,2017-11-16,RS,brinquedos,toys,1,299.99,20.0,319.99,13
cb8da41d,2017-11-16,RJ,esporte_lazer,sports_leisure,1,1610.0,32.11,1642.11,12
55b8dc58,2017-11-16,CE,beleza_saude,health_beauty,1,120.0,27.38,147.38,28
a2f9ff7d,2017-11-16,PR,informatica_acessorios,computers_accessories,1,45.0,14.1,59.1,8
54e988b8,2017-11-16,MG,utilidades_domesticas,housewares,1,39.9,17.6,57.5,7
40b1be99,2017-11-16,MT,papelaria,stationery,1,169.9,18.76,188.66,48
19f18d81,2017-11-16,TO,ferramentas_jardim,garden_tools,2,36.0,51.26,87.26,39
9b48e4c5,2017-11-17,RJ,cama_mesa_banho,bed_bath_table,1,119.9,18.09,137.99,17
952dfc4b,2017-11-17,SP,relogios_presentes,watches_gifts,1,489.99,12.24,502.23,13
f1daf5f4,2017-11-17,RJ,cool_stuff,cool_stuff,1,139.9,50.85,190.75,7
7369d714,2017-11-17,BA,relogios_presentes,watches_gifts,1,55.0,16.83,71.83,27
6147e0d5,2017-11-17,GO,cool_stuff,cool_stuff,1,649.9,23.79,673.69,25
0f0343a1,2017-11-17,MT,esporte_lazer,sports_leisure,1,19.9,17.92,37.82,19
e6acc02d,2017-11-17,SP,ferramentas_jardim,garden_tools,1,59.9,35.93,95.83,9
6ca08205,2017-11-17,SC,eletrodomesticos_2,home_appliances_2,1,522.5,20.31,542.81,13
319bc82f,2017-11-18,SP,cama_mesa_banho,bed_bath_table,1,119.9,13.39,133.29,4
93e41e75,2017-11-18,SP,papelaria,stationery,1,34.0,7.78,41.78,5
2e320ab8,2017-11-18,ES,beleza_saude,health_beauty,1,240.0,17.93,257.93,7
02fafd93,2017-11-19,PR,instrumentos_musicais,musical_instruments,1,301.0,17.87,318.87,10
96087ef4,2017-11-19,SP,telefonia,telephony,1,260.0,9.08,269.08,2
0d8da831,2017-11-20,SP,papelaria,stationery,1,129.9,9.72,139.62,4
b92f9e67,2017-11-20,RJ,cool_stuff,cool_stuff,1,649.9,18.14,668.04,2
889f4a91,2017-11-20,MG,brinquedos,toys,1,176.9,17.0,193.9,29
f9a0509d,2017-11-20,SP,esporte_lazer,sports_leisure,1,119.8,18.73,138.53,8
49c5be16,2017-11-20,GO,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,34.9,16.79,51.69,14
2ee5c3b1,2017-11-20,MT,utilidades_domesticas,housewares,1,99.75,23.57,123.32,14
b64c467f,2017-11-20,SP,moveis_decoracao,furniture_decor,2,858.0,184.68,1042.68,19
a7e6fba3,2017-11-20,RJ,brinquedos,toys,1,750.0,32.26,782.26,8
3ea80782,2017-11-21,SP,relogios_presentes,watches_gifts,1,88.0,7.87,95.87,8
6fbbc0d7,2017-11-21,PR,perfumaria,perfumery,1,104.9,23.6,128.5,10
59c134c3,2017-11-21,MG,moveis_decoracao,furniture_decor,1,41.5,14.1,55.6,4
3c87c321,2017-11-21,MG,moveis_sala,furniture_living_room,1,569.9,119.29,689.19,7
38cb813a,2017-11-21,MA,esporte_lazer,sports_leisure,1,32.49,35.67,68.16,28
9f358b9e,2017-11-21,SP,perfumaria,perfumery,1,259.9,14.84,274.74,18
daf48579,2017-11-21,MS,informatica_acessorios,computers_accessories,2,134.0,33.82,167.82,9
7cefff4b,2017-11-22,SP,moveis_decoracao,furniture_decor,1,45.9,15.98,61.88,26
385419e9,2017-11-22,SP,perfumaria,perfumery,1,13.99,7.78,21.77,5
66fd8efd,2017-11-22,MG,utilidades_domesticas,housewares,1,43.0,17.6,60.6,13
c80a0f4c,2017-11-22,SP,informatica_acessorios,computers_accessories,1,75.0,8.72,83.72,7
18c2124c,2017-11-22,RJ,moveis_decoracao,furniture_decor,2,91.8,32.22,124.02,22
b5585a71,2017-11-22,RJ,cama_mesa_banho,bed_bath_table,1,99.0,17.94,116.94,25
cb2acc8f,2017-11-22,RJ,informatica_acessorios,computers_accessories,1,18.9,16.79,35.69,9
81e25306,2017-11-23,SP,moveis_escritorio,office_furniture,2,439.8,58.24,498.04,4
a22e1b3b,2017-11-23,SP,brinquedos,toys,1,299.99,22.59,322.58,52
8fb39237,2017-11-23,MG,instrumentos_musicais,musical_instruments,1,21.9,16.79,38.69,18
b7a77aac,2017-11-23,BA,bebes,baby,1,119.99,53.22,173.21,42
fd1cfd10,2017-11-23,BA,moveis_decoracao,furniture_decor,3,98.97,53.76,152.73,17
f5c4e614,2017-11-23,SP,telefonia_fixa,fixed_telephony,1,10.0,7.78,17.78,1
6aa2d96a,2017-11-23,SP,cama_mesa_banho,bed_bath_table,2,86.0,24.96,110.96,2
67f62d8c,2017-11-23,MG,beleza_saude,health_beauty,3,71.97,45.3,117.27,7
1d2985e5,2017-11-23,GO,casa_conforto,home_confort,1,109.9,15.52,125.42,35
c6aaa7cb,2017-11-24,RJ,informatica_acessorios,computers_accessories,1,27.9,14.1,42.0,17
375f6d48,2017-11-24,RS,ferramentas_jardim,garden_tools,1,49.0,17.67,66.67,11
b14b52f3,2017-11-24,SC,brinquedos,toys,1,49.99,15.1,65.09,7
38eec5bb,2017-11-24,SC,ferramentas_jardim,garden_tools,1,49.0,17.64,66.64,8
6ef39ba9,2017-11-24,SP,relogios_presentes,watches_gifts,1,129.0,12.32,141.32,8
631e1f23,2017-11-24,BA,telefonia,telephony,1,246.62,10.94,257.56,6
8ab4737e,2017-11-24,SP,brinquedos,toys,1,76.99,13.56,90.55,14
798f8724,2017-11-24,SP,informatica_acessorios,computers_accessories,1,12.88,11.85,24.73,7
814a581b,2017-11-24,SP,perfumaria,perfumery,1,56.99,8.72,65.71,3
f92ebc52,2017-11-24,SP,cama_mesa_banho,bed_bath_table,2,159.8,35.62,195.42,53
b7bb679e,2017-11-24,SC,casa_conforto,home_confort,1,49.9,16.11,66.01,46
c8ebc528,2017-11-24,MG,eletroportateis,small_appliances,1,129.9,18.16,148.06,27
5ca576ef,2017-11-24,SP,cama_mesa_banho,bed_bath_table,1,89.9,12.33,102.23,5
ce57e26a,2017-11-24,MG,moveis_decoracao,furniture_decor,1,119.9,18.46,138.36,7
ffde92ba,2017-11-24,SP,utilidades_domesticas,housewares,1,278.0,26.7,304.7,11
f5c7fcc9,2017-11-24,RS,eletroportateis,small_appliances,1,559.0,30.05,589.05,41
7937987f,2017-11-24,RJ,relogios_presentes,watches_gifts,1,899.0,22.05,921.05,18
ca759ab8,2017-11-24,SP,cama_mesa_banho,bed_bath_table,1,159.9,25.96,185.86,84
605eab4c,2017-11-24,SC,cool_stuff,cool_stuff,1,239.99,22.17,262.16,17
77ce4c37,2017-11-24,SP,eletronicos,electronics,1,9.0,11.85,20.85,13
70786de3,2017-11-24,MG,beleza_saude,health_beauty,1,84.99,21.08,106.07,10
4594c689,2017-11-24,SC,utilidades_domesticas,housewares,1,33.6,29.39,62.99,19
fb8d3c9c,2017-11-24,BA,informatica_acessorios,computers_accessories,1,56.0,17.96,73.96,11
35e10001,2017-11-24,PR,esporte_lazer,sports_leisure,1,79.0,17.8,96.8,24
9d3086bc,2017-11-24,GO,automotivo,auto,1,51.9,15.11,67.01,12
c0e1cfdb,2017-11-24,SC,informatica_acessorios,computers_accessories,1,21.49,13.5,34.99,10
65965ba8,2017-11-24,RJ,utilidades_domesticas,housewares,1,209.0,41.85,250.85,6
d1b1a90a,2017-11-24,MA,moveis_decoracao,furniture_decor,1,73.35,35.83,109.18,45
e4e6eaed,2017-11-24,PR,beleza_saude,health_beauty,1,299.0,15.82,314.82,10
17c1ae37,2017-11-24,ES,brinquedos,toys,1,99.99,17.95,117.94,7
a1499020,2017-11-24,SC,informatica_acessorios,computers_accessories,1,288.92,16.77,305.69,27
604e352b,2017-11-24,SP,cama_mesa_banho,bed_bath_table,1,59.99,12.76,72.75,45
1528738c,2017-11-24,SP,cama_mesa_banho,bed_bath_table,1,89.9,16.26,106.16,17
faa3c806,2017-11-24,DF,relogios_presentes,watches_gifts,1,170.0,21.68,191.68,55
719a96d9,2017-11-24,SP,utilidades_domesticas,housewares,1,19.9,9.34,29.24,10
06b19645,2017-11-24,SC,esporte_lazer,sports_leisure,1,23.4,15.1,38.5,25
0068468c,2017-11-24,RJ,eletronicos,electronics,1,469.0,20.85,489.85,19
27819e1a,2017-11-24,SC,ferramentas_jardim,garden_tools,2,98.0,35.34,133.34,44
41e296c9,2017-11-25,SP,eletrodomesticos,home_appliances,1,129.99,20.88,150.87,9
0bb3a41b,2017-11-25,ES,beleza_saude,health_beauty,1,159.9,18.37,178.27,17
67c8fda9,2017-11-25,SP,automotivo,auto,1,16.0,12.69,28.69,18
acf01c92,2017-11-25,MG,instrumentos_musicais,musical_instruments,1,2399.0,17.0,2416.0,12
38f95aff,2017-11-25,RJ,beleza_saude,health_beauty,1,84.99,21.08,106.07,25
1b2cc19f,2017-11-25,SP,brinquedos,toys,1,89.9,11.83,101.73,9
056bfadd,2017-11-25,SP,brinquedos,toys,1,19.9,15.11,35.01,9
2b5454df,2017-11-25,RS,beleza_saude,health_beauty,2,77.8,30.2,108.0,13
4dbb5ab8,2017-11-25,RJ,informatica_acessorios,computers_accessories,1,31.9,15.1,47.0,20
fb6d9f2b,2017-11-25,SP,cama_mesa_banho,bed_bath_table,1,109.9,13.79,123.69,23
83a211eb,2017-11-25,SP,cool_stuff,cool_stuff,1,144.99,12.22,157.21,3
0a8758ec,2017-11-25,DF,ferramentas_jardim,garden_tools,1,49.0,17.67,66.67,14
46577915,2017-11-25,SP,utilidades_domesticas,housewares,1,69.0,11.73,80.73,10
e3c6bf3a,2017-11-25,SP,cama_mesa_banho,bed_bath_table,1,52.64,11.87,64.51,6
54484ffe,2017-11-25,RJ,consoles_games,consoles_games,1,49.99,44.81,94.8,18
89e84cfb,2017-11-25,SP,bebes,baby,1,79.9,16.81,96.71,7
ceb30531,2017-11-26,MG,telefonia,telephony,1,235.9,26.93,262.83,8
17c80e00,2017-11-26,SP,brinquedos,toys,1,99.99,20.19,120.18,8
b9a422ae,2017-11-26,SP,esporte_lazer,sports_leisure,1,59.9,17.67,77.57,21
2b61f605,2017-11-26,RJ,moveis_decoracao,furniture_decor,1,59.9,16.99,76.89,16
8398bfef,2017-11-26,SP,cama_mesa_banho,bed_bath_table,1,232.0,17.25,249.25,15
7f9089a3,2017-11-26,SP,informatica_acessorios,computers_accessories,1,105.0,25.57,130.57,8
79d51aa9,2017-11-26,SP,non_renseignee,not_specified,1,98.9,17.94,116.84,10
81947fd9,2017-11-27,SP,cama_mesa_banho,bed_bath_table,1,89.9,12.33,102.23,5
8c0a3c7a,2017-11-27,RJ,ferramentas_jardim,garden_tools,1,89.99,45.09,135.08,7
8d13e349,2017-11-27,SP,non_renseignee,not_specified,1,29.99,8.27,38.26,3
38567ea5,2017-11-27,RS,utilidades_domesticas,housewares,1,83.3,33.03,116.33,24
0d3a8a92,2017-11-27,SP,telefonia,telephony,1,24.99,7.78,32.77,7
06970f3a,2017-11-27,SP,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,89.0,15.37,104.37,8
010e7dda,2017-11-27,MG,ferramentas_jardim,garden_tools,2,98.0,35.34,133.34,15
f1ebfc22,2017-11-27,ES,eletronicos,electronics,1,13.65,15.1,28.75,11
e26d15f6,2017-11-27,MG,informatica_acessorios,computers_accessories,1,79.99,12.69,92.68,7
ea71f65f,2017-11-27,RJ,moveis_decoracao,furniture_decor,1,37.5,17.6,55.1,10
541e98fb,2017-11-27,RJ,brinquedos,toys,1,120.9,45.69,166.59,13
5d681580,2017-11-28,SP,esporte_lazer,sports_leisure,1,69.9,17.74,87.64,20
f4a613f1,2017-11-28,SP,brinquedos,toys,1,199.99,15.15,215.14,13
3ca9bfb1,2017-11-28,PA,moveis_escritorio,office_furniture,1,196.99,65.5,262.49,20
f07ad60e,2017-11-28,PR,cama_mesa_banho,bed_bath_table,3,449.7,53.1,502.8,13
68507de7,2017-11-28,SP,relogios_presentes,watches_gifts,1,170.0,16.82,186.82,12
4515f507,2017-11-28,SE,moveis_decoracao,furniture_decor,1,75.0,29.94,104.94,16
3d9db74e,2017-11-28,PR,moveis_decoracao,furniture_decor,1,55.2,48.92,104.12,16
3c22fe68,2017-11-28,RJ,moveis_decoracao,furniture_decor,1,113.0,21.28,134.28,49
f4293a05,2017-11-28,DF,utilidades_domesticas,housewares,1,89.9,15.39,105.29,10
d4c1e781,2017-11-28,SP,brinquedos,toys,1,31.9,13.37,45.27,6
c43e62f3,2017-11-28,MA,moveis_decoracao,furniture_decor,1,75.0,29.94,104.94,21
8921107b,2017-11-28,MG,informatica_acessorios,computers_accessories,2,373.96,26.52,400.48,7
d5f84dc7,2017-11-28,SP,perfumaria,perfumery,1,56.99,8.72,65.71,4
61e21e4b,2017-11-29,RJ,esporte_lazer,sports_leisure,1,67.9,15.23,83.13,35
37792549,2017-11-29,SP,cama_mesa_banho,bed_bath_table,1,44.9,11.85,56.75,5
1bbe8ccf,2017-11-29,DF,esporte_lazer,sports_leisure,2,47.6,28.2,75.8,9
cb81db8b,2017-11-29,BA,bebes,baby,1,69.0,23.35,92.35,41
316d34d7,2017-11-29,SP,non_renseignee,not_specified,1,22.49,7.78,30.27,2
0a2a2670,2017-11-29,MG,utilidades_domesticas,housewares,1,32.9,16.79,49.69,6
a5b37738,2017-11-29,SP,consoles_games,consoles_games,1,329.0,14.64,343.64,26
b52ea8d1,2017-11-30,RS,brinquedos,toys,1,70.97,17.75,88.72,34
e08ebbd3,2017-11-30,GO,construcao_ferramentas_construcao,construction_tools_construction,1,449.0,37.66,486.66,11
1d25b465,2017-11-30,SP,relogios_presentes,watches_gifts,1,189.9,8.58,198.48,9
1f2549d7,2017-11-30,RJ,utilidades_domesticas,housewares,1,58.9,21.25,80.15,48
2e143861,2017-11-30,SP,moveis_decoracao,furniture_decor,1,49.97,19.84,69.81,11
06d7e8cd,2017-11-30,SP,utilidades_domesticas,housewares,2,99.8,18.68,118.48,9
9b881df2,2017-11-30,SP,moveis_decoracao,furniture_decor,1,39.9,13.37,53.27,10
0668f439,2017-11-30,RJ,esporte_lazer,sports_leisure,1,149.9,14.8,164.7,20
1853610c,2017-12-01,SC,moveis_decoracao,furniture_decor,1,59.8,15.17,74.97,7
2ab2159c,2017-12-01,MG,cama_mesa_banho,bed_bath_table,1,116.59,18.07,134.66,20
ee4400c5,2017-12-01,SC,relogios_presentes,watches_gifts,1,348.8,16.19,364.99,12
1dc762b2,2017-12-02,RJ,papelaria,stationery,1,199.0,18.64,217.64,32
31cee669,2017-12-02,SP,perfumaria,perfumery,1,249.0,14.76,263.76,9
f2905971,2017-12-02,RS,moveis_decoracao,furniture_decor,1,39.9,16.11,56.01,11
4506d768,2017-12-02,MG,cool_stuff,cool_stuff,1,69.99,15.25,85.24,27
90a35d9f,2017-12-02,DF,ferramentas_jardim,garden_tools,4,49.96,60.4,110.36,17
e162ac83,2017-12-02,BA,livros_tecnicos,books_technical,1,137.94,16.41,154.35,25
286c1f7d,2017-12-02,SP,utilidades_domesticas,housewares,1,39.9,7.78,47.68,8
3745e06e,2017-12-02,SP,relogios_presentes,watches_gifts,1,2700.0,34.66,2734.66,17
5137f8c3,2017-12-02,RJ,telefonia,telephony,1,27.99,14.1,42.09,9
710a17b0,2017-12-02,RJ,beleza_saude,health_beauty,1,79.9,12.51,92.41,4
3a38a4a1,2017-12-02,RJ,cool_stuff,cool_stuff,1,243.89,16.47,260.36,15
e4df16cb,2017-12-03,SP,fashion_bolsas_e_acessorios,fashion_bags_accessories,1,49.0,7.78,56.78,6
930fb714,2017-12-03,MG,moveis_escritorio,office_furniture,1,169.99,36.85,206.84,25
fca018a4,2017-12-03,SP,eletroportateis,small_appliances,1,39.0,13.37,52.37,5
9d812ac7,2017-12-03,SP,relogios_presentes,watches_gifts,1,211.0,12.98,223.98,7
62628ad7,2017-12-03,RS,beleza_saude,health_beauty,1,84.99,16.35,101.34,31
7c9b23ce,2017-12-04,MG,beleza_saude,health_beauty,1,79.0,16.99,95.99,25
a2fdb152,2017-12-04,SP,informatica_acessorios,computers_accessories,1,195.9,14.39,210.29,14
05e18a6c,2017-12-04,RJ,casa_conforto,home_confort,1,199.9,26.24,226.14,31
f7a1e468,2017-12-04,SC,informatica_acessorios,computers_accessories,1,140.0,15.73,155.73,30
646a1b93,2017-12-04,DF,beleza_saude,health_beauty,1,49.39,16.11,65.5,30
bace36fa,2017-12-04,RJ,ferramentas_jardim,garden_tools,1,179.99,45.72,225.71,31
cba33061,2017-12-04,SP,non_renseignee,not_specified,1,48.3,8.27,56.57,6
0651c427,2017-12-04,MG,beleza_saude,health_beauty,1,1375.65,24.38,1400.03,9
b7c91c3a,2017-12-04,PE,beleza_saude,health_beauty,4,43.96,102.52,146.48,18
f40b5910,2017-12-04,RJ,moveis_decoracao,furniture_decor,1,59.89,17.67,77.56,36
4983a642,2017-12-05,RO,telefonia,telephony,1,19.89,21.15,41.04,16
8563ba58,2017-12-05,SC,informatica_acessorios,computers_accessories,1,169.9,16.95,186.85,18
c7545412,2017-12-05,SP,telefonia,telephony,1,27.99,11.85,39.84,7
3456e451,2017-12-05,SP,esporte_lazer,sports_leisure,1,49.99,8.72,58.71,2
713ab5cf,2017-12-06,GO,utilidades_domesticas,housewares,2,77.2,35.84,113.04,17
3d374c9e,2017-12-06,MG,ferramentas_jardim,garden_tools,5,609.5,73.0,682.5,12
3636e49b,2017-12-06,RJ,informatica_acessorios,computers_accessories,1,127.0,14.64,141.64,13
1424f6a8,2017-12-06,SP,papelaria,stationery,1,99.0,13.71,112.71,6
e1ddfd96,2017-12-06,MG,relogios_presentes,watches_gifts,1,49.0,11.85,60.85,11
753276a5,2017-12-06,ES,instrumentos_musicais,musical_instruments,1,49.0,16.11,65.11,15
9183260c,2017-12-06,SP,brinquedos,toys,1,329.9,67.4,397.3,4
bc5f7566,2017-12-06,SP,informatica_acessorios,computers_accessories,1,190.32,13.46,203.78,12
f3a09e33,2017-12-06,PR,non_renseignee,not_specified,1,122.99,15.61,138.6,6
18f4834a,2017-12-07,RJ,moveis_decoracao,furniture_decor,1,299.0,23.96,322.96,22
f55863be,2017-12-07,SC,esporte_lazer,sports_leisure,1,109.9,16.14,126.04,29
f68f706f,2017-12-07,SP,informatica_acessorios,computers_accessories,1,41.9,8.72,50.62,2
579f7684,2017-12-07,SP,fashion_underwear_e_moda_praia,fashion_underwear_beach,1,155.0,12.59,167.59,5
cc57707c,2017-12-08,SP,beleza_saude,health_beauty,1,12.99,15.1,28.09,20
42df280f,2017-12-08,SP,beleza_saude,health_beauty,1,97.65,15.43,113.08,11
a8afd0d6,2017-12-08,DF,utilidades_domesticas,housewares,1,419.0,42.2,461.2,26
4b9f8956,2017-12-08,MG,cama_mesa_banho,bed_bath_table,1,31.9,16.11,48.01,14
ccec60e0,2017-12-08,MG,brinquedos,toys,1,499.99,23.99,523.98,26
5d9e4472,2017-12-08,PR,relogios_presentes,watches_gifts,1,495.0,18.22,513.22,13
3a8b5d6a,2017-12-08,PR,brinquedos,toys,1,70.97,17.75,88.72,20
c3fa9a8b,2017-12-08,SP,esporte_lazer,sports_leisure,1,45.9,7.78,53.68,5
4ed3b575,2017-12-09,MG,cama_mesa_banho,bed_bath_table,1,56.99,16.16,73.15,14
62b0ada6,2017-12-09,SP,automotivo,auto,1,189.99,10.14,200.13,3
6bf6d79b,2017-12-09,SP,automotivo,auto,1,179.49,9.45,188.94,5
b93e6943,2017-12-09,SP,construcao_ferramentas_construcao,construction_tools_construction,1,49.0,15.1,64.1,17
7c02295a,2017-12-10,SP,brinquedos,toys,1,12.5,20.84,33.34,12
d0160c63,2017-12-10,MG,brinquedos,toys,1,110.0,14.52,124.52,8
9f75129c,2017-12-10,SC,esporte_lazer,sports_leisure,1,159.9,18.37,178.27,23
01f7d298,2017-12-11,SP,cama_mesa_banho,bed_bath_table,1,39.9,11.73,51.63,8
23d0ca01,2017-12-11,SP,brinquedos,toys,1,139.9,20.47,160.37,9
a23f7ba4,2017-12-11,PR,esporte_lazer,sports_leisure,1,340.0,27.22,367.22,8
f4ed3372,2017-12-11,RJ,esporte_lazer,sports_leisure,1,219.9,51.41,271.31,29
ede12c5e,2017-12-11,MG,cama_mesa_banho,bed_bath_table,1,79.9,16.32,96.22,23
94eadd6b,2017-12-11,RS,esporte_lazer,sports_leisure,2,98.0,33.84,131.84,45
2d7f894e,2017-12-12,BA,telefonia,telephony,1,27.99,16.79,44.78,27
910076e7,2017-12-12,RJ,consoles_games,consoles_games,1,24.5,15.1,39.6,14
3ca57345,2017-12-12,RJ,beleza_saude,health_beauty,1,88.0,16.87,104.87,10
c566fd27,2017-12-12,RJ,cama_mesa_banho,bed_bath_table,2,110.7,31.38,142.08,14
7d2ec074,2017-12-12,MG,telefonia,telephony,1,34.99,15.1,50.09,8
67a2acb0,2017-12-12,SP,telefonia,telephony,1,189.9,22.13,212.03,23
bd6e0052,2017-12-12,SP,automotivo,auto,1,226.95,18.32,245.27,6
79e2f7d4,2017-12-12,PR,brinquedos,toys,1,69.99,15.25,85.24,8
25eac842,2017-12-12,PR,esporte_lazer,sports_leisure,1,1698.99,84.71,1783.7,22
62c57504,2017-12-12,SC,relogios_presentes,watches_gifts,1,95.0,15.42,110.42,15
b4918094,2017-12-13,SP,perfumaria,perfumery,1,39.9,15.1,55.0,23
6e0a05c8,2017-12-13,PR,cool_stuff,cool_stuff,1,11.99,15.1,27.09,6
3f70fa55,2017-12-13,SP,eletronicos,electronics,1,13.65,11.85,25.5,13
9b7a3e16,2017-12-13,SE,beleza_saude,health_beauty,1,349.9,31.98,381.88,16
a2dd8c16,2017-12-13,SP,utilidades_domesticas,housewares,1,58.9,14.13,73.03,7
d65f5dae,2017-12-13,SP,fashion_roupa_masculina,fashion_male_clothing,1,49.99,11.85,61.84,15
caa88143,2017-12-13,RJ,perfumaria,perfumery,1,169.9,17.63,187.53,22
f5f064b2,2017-12-13,SP,ferramentas_jardim,garden_tools,1,59.0,13.43,72.43,5
bce84813,2017-12-13,SP,brinquedos,toys,1,49.99,9.34,59.33,4
8a3a8c32,2017-12-13,PE,automotivo,auto,1,159.99,18.4,178.39,12
ef2b5fec,2017-12-13,SP,relogios_presentes,watches_gifts,1,299.0,13.59,312.59,12
0350fc2d,2017-12-14,RJ,cool_stuff,cool_stuff,2,58.0,31.58,89.58,36
59e55fcd,2017-12-14,SC,casa_construcao,home_construction,1,386.75,29.03,415.78,14
723ac9c5,2017-12-14,RJ,ferramentas_jardim,garden_tools,1,59.0,17.66,76.66,21
185f9c92,2017-12-14,MG,beleza_saude,health_beauty,1,159.9,18.37,178.27,24
0176e50f,2017-12-14,RS,cama_mesa_banho,bed_bath_table,1,59.9,15.17,75.07,14
641fb075,2017-12-15,RJ,relogios_presentes,watches_gifts,1,369.0,17.33,386.33,19
1ddb26b7,2017-12-15,PE,moveis_decoracao,furniture_decor,1,55.0,26.93,81.93,22
2d0805e3,2017-12-15,RJ,eletronicos,electronics,1,13.65,15.1,28.75,38
4619fa93,2017-12-15,SP,automotivo,auto,1,99.0,9.51,108.51,3
dc12f9e8,2017-12-15,MG,cool_stuff,cool_stuff,2,50.0,35.84,85.84,12
97e11582,2017-12-15,MA,instrumentos_musicais,musical_instruments,1,169.9,26.22,196.12,27
ca7af64c,2017-12-16,RJ,moveis_decoracao,furniture_decor,1,59.99,17.67,77.66,9
dcfa6421,2017-12-17,SP,esporte_lazer,sports_leisure,1,132.0,15.67,147.67,11
49402cf6,2017-12-17,SP,relogios_presentes,watches_gifts,1,348.8,9.7,358.5,4
b7e339d3,2017-12-17,SP,ferramentas_jardim,garden_tools,1,129.99,17.62,147.61,16
e9c4c61f,2017-12-17,GO,ferramentas_jardim,garden_tools,1,89.99,50.5,140.49,24
44ffd19b,2017-12-17,SP,beleza_saude,health_beauty,1,29.9,8.11,38.01,3
c9aea907,2017-12-17,MG,utilidades_domesticas,housewares,1,55.0,20.88,75.88,17
